1045626	0.38584377220281874,0.12650744653540033,0.09083424189150056,-0.005067934579420598,0.1483115957000802,0.19342075301534464,0.03985529386379046,0.022467490978946514,0.07031663688179589,0.09149555839908247,0.10109029001353749,0.07141361598166038,0.04121314449728226,0.10698594915681182,0.06655195039739367,0.08373199018937388,0.06734111713711621,0.08099556913372104,0.09585721354101151,0.040605873963477576,0.1184897041419285,0.06554417552245245,0.06816579924014911,0.1008727452043947,0.0506742939546934,0.09986547949902294,0.07087618498102434,0.08572433904069626,0.06859347426528976,0.10482255196145411,0.05561473874485125,0.10627590233938382,0.06300069616540498,0.0912321434676068,0.08015633675029735,0.07111764959726104,0.10003080361807189,0.05808769654599108,0.10535767059742814,0.06129667559477747,0.09663909617588434,0.07164030367414276,0.0854677904713011,0.08182600942010416,0.0798931872446655,0.0826570723503285,0.08679428580511732,0.07066544111061347,0.10237337113245924,0.05515355834963393,
1050248	0.2801390573765993,0.11584982829066258,0.10420290957683451,0.05883702734838406,0.07478050350373162,0.0826820484417694,0.08065594225829614,0.09392068743031073,0.0763457961872154,0.07110635363376816,0.09235189531138992,0.0790639977216504,0.07825076845397623,0.09140238851403074,0.07010129604526429,0.09253988070534687,0.07455556526672451,0.08964973156103982,0.07806596703995375,0.08264177807287809,0.08887912659676749,0.07838876544615891,0.08597243544249863,0.08205943070158314,0.08087957939454328,0.08855890087224906,0.07667278267841413,0.09003400814417199,0.07933279624656732,0.08659049191461818,0.08413207543254739,0.08258862969786952,0.08645389058925376,0.08179948629445591,0.08701081088096978,0.08160962593414428,0.0873922186749668,0.08174703285303125,0.08708880695267071,0.08246340125995263,0.0865731740260666,0.08347927383919686,0.08564352036084627,0.08502586840682443,0.08441107695599491,0.08626630880752816,0.08392074521499512,0.08638588459943512,0.0843927233411441,0.08587034799996998,
1054480	0.5767670055934145,0.0032233748046702976,-0.07523405798150994,0.3925289883760206,0.07421697293212862,-0.15954752085267604,0.2328546359152067,0.06037116953868542,0.1680897452803449,0.16199866298979373,0.12100444587216067,-0.01189009521568809,0.08021397494598707,0.28634550070194625,-0.15102412487950576,0.2822805892842547,0.12002150604521372,-0.03951990859820267,0.20443153218550128,0.237215348759813,-0.19034809823665202,0.2624729980784721,0.06185206503628488,-0.003002114683162754,0.2539989537896489,-0.06315558735975939,0.13182830637779958,0.09048689051381663,0.06306649267062057,0.08380326319692985,0.11945299251733922,0.030811243433033538,0.15864938796601644,0.010047545953187803,0.17638908738092596,-0.002141038385606748,0.17499782197607047,0.01724565741085694,0.13892964810018366,0.05515009682643031,0.10717291041371123,0.08149341166806037,0.09236687736882428,0.0914690268579671,0.09277127606155505,0.08730057434706967,0.0994734934213676,0.0835390787644315,0.10004886785539195,0.08370012451127969,
1054703	0.5669579841649416,0.05542066400821299,-0.43664366026165596,-0.14620483137494608,0.20712614123281525,0.2887731828441178,0.004611470296926779,0.10758085387188258,0.12234105289244111,0.015281054192919813,-0.055069796471141505,0.20469359246627453,0.059110473369101094,0.0825412518831585,0.004412156584880239,0.1717679519509092,-0.003476090165299263,0.16740524924221453,-0.08213341595486781,0.28195481719654375,-0.09901474978853007,0.15679868005486003,0.09102879001455429,0.03054374344683307,0.16763750631113694,-0.001399532369290915,0.12796339561193298,0.03391547920294402,0.12067194850309534,0.03649364101294704,0.11179731581280765,0.08253308433000375,0.05312422717691264,0.15381828253561097,-0.011625709962299377,0.19447976556582927,-0.00906191668184582,0.14499065056020588,0.07322179254973787,0.06524229790981981,0.1396567689940462,0.031036408099614148,0.1467910892661889,0.060721696378634164,0.0947565325320877,0.11766942160694246,0.049777644927082816,0.13560353060540578,0.06275799606717343,0.10041495266483258,
1056094	0.4582792538587641,0.19782319854494737,-0.10988145497315764,0.08602109601681271,0.20337956420671813,0.12709879477525274,0.08963309424656701,0.07269087730810395,0.16651197907271512,0.12235484510707435,0.031221504338801567,0.18353614520635533,0.05537215863553049,0.13828105191263546,0.09912541984873703,0.1351253809614166,0.07806510503906505,0.14001467937007872,0.11266642708697867,0.07565071940123456,0.15355842407028483,0.09358197241759673,0.11011549827762271,0.10856425342744938,0.123637775444838,0.07986519268551831,0.14063114261782486,0.08214396981578707,0.12357072643586943,0.10550602486323762,0.1006032255956641,0.12210093995898139,0.0919246898299051,0.1253669839483706,0.09107939084747185,0.12317719860831151,0.09538189171048787,0.11592034878591416,0.10177937849750592,0.1102251932250822,0.10399937960236667,0.10852949506590734,0.10415686530607393,0.10680046416115586,0.10608779153403791,0.10284010048542935,0.10978930241009636,0.09896823781755384,0.11144871955942844,0.09826646842487567,
1057288	0.41680583853442293,-0.002615194380461084,-0.038254254675041184,0.016403186420377608,0.13048911526384424,0.02086179174980716,0.12481326864485946,0.014573203497532352,0.16980019574765187,0.03029124817119377,0.08142404847745069,0.0985048024935656,0.06328242138378183,0.060233682602038756,0.0831383342541592,0.1041836058183105,0.02143574098383022,0.14827384796441306,0.039100548824395634,0.07633737814807867,0.10852247039819228,0.07244249318355782,0.07210972221568858,0.09680272845034396,0.07903724940187515,0.06721713674858402,0.1079546381693755,0.052871264466026774,0.10843058350533992,0.055861228539451704,0.10767248119809865,0.05867934306346112,0.11041920364790443,0.05634444825207497,0.11412775373546975,0.05877984500312813,0.10575126256273025,0.07522804026555578,0.08904447904973527,0.08725669811754222,0.08488899550395874,0.08398735116467614,0.09450393346747199,0.07252916955791351,0.10594359181733899,0.06679513922868259,0.10672525400896106,0.0711128956707186,0.10117220014526208,0.07738209305239745,
1060094	0.2501162361283762,-0.04488355707775652,-0.04342337540552907,0.017918686703807155,-0.06380056403316126,0.1564586956307989,0.1297733334763398,0.06291396155779827,0.07813721643236382,0.08792568780286354,0.10853990636016363,0.03552953845730884,0.09922154467452883,0.07318531759754347,0.0753381224628734,0.07836460321206098,0.08244205693063446,0.08029341287192389,0.07315829765085112,0.0966398083015454,0.06148153942454736,0.09385839831781197,0.06894946560801915,0.0929333019958753,0.07065079707076974,0.08282855245513672,0.0924652354427029,0.061200824829063805,0.10302095103359034,0.06315774936547795,0.09091393910541762,0.07789616436862412,0.0814104171015616,0.08164953859900914,0.08118110881455944,0.0803070738494532,0.08218803707128426,0.08064029744505039,0.08016477225535365,0.08559065163479984,0.0755367989037748,0.09107420384692028,0.07216997440035129,0.09193989494599619,0.07443223734115575,0.08708290821772957,0.08051175776968626,0.08186275331775807,0.08501900035590257,0.07909863182926351,
1060147	0.5381715403224553,0.17559053879015432,-0.0014040075116091026,0.23355075975251163,-0.00888984993872782,0.09521915730545323,0.2102950004537193,0.0407901871196594,0.1833276909359875,0.0609275033600768,0.10345930864872353,0.17840706588792216,0.045509797283036904,0.1264897928778236,0.15093434430651126,0.0558419370155608,0.15655596385757894,0.08870384591046507,0.09883029678608832,0.1312475829727919,0.08337483239580679,0.11127290325292785,0.091113936985725,0.13412083128331542,0.051387178306632635,0.15778241090530037,0.06666861887984868,0.1017087667790107,0.12108187030069704,0.058876414970830085,0.13446443841056438,0.06379363313689797,0.12189339125180287,0.07540661982032516,0.11181023102665164,0.08162867016655645,0.10604965691783783,0.08244669093317528,0.10789989289129108,0.0746236427986812,0.11771250542711877,0.06425725508247225,0.12562536419885856,0.06416858373951669,0.12024177342035626,0.0759306309761478,0.10764247244510018,0.08530176757158403,0.10365291445774626,0.08443010471363684,
1073992	0.47670315144969433,0.0947248154578473,-0.07874721713188733,0.23770846072843146,0.05132998804678913,0.18824341517072563,0.008045366826855293,0.11210358364933144,0.10313647466747633,0.11323168632226345,0.048817085462075825,0.13946468563299178,0.027903112401375444,0.1276889145134477,0.09026591021599349,0.08159999997437054,0.10446904619261556,0.08259448473614943,0.10663946737087954,0.07596332751130219,0.09397189597748339,0.09578343059799768,0.08468027914222204,0.1056759774803003,0.07406111193727442,0.1288477979584327,0.06006205456892369,0.13668338838631366,0.06652649861391227,0.11302576996377979,0.09591722513717599,0.08386662349854657,0.11295566328156602,0.08069136294956154,0.1072856854719678,0.09207941348496451,0.0951129085249629,0.10180201557419785,0.09139674156786054,0.09864721128102355,0.09646025274039098,0.09243055711321363,0.10086747011392191,0.09099136373710533,0.09884547389502096,0.09532522028201487,0.09290180170749417,0.10047867203009779,0.08952648867523842,0.10085730034461628,
1090549	0.5025693822027073,0.03752187197367083,-0.021673940756415277,0.027239762234715515,0.04545889588806335,0.050807516115901175,0.09412396264847278,0.019866979802286838,0.07892170646374033,0.16651554733340954,0.04712358640281891,0.07121375093374192,0.11183805938386338,0.09729105310724799,0.07924435281524204,0.083138910382378,0.10987147987990904,0.07781365064771896,0.08486318957648888,0.11228960220728072,0.07215760711915148,0.10783698469322023,0.08244128114028385,0.09207883212958003,0.10993529986046216,0.05378185892505895,0.1380793015395382,0.05497722755458546,0.10778076255264334,0.09522566963902722,0.0710716394257938,0.11343991398865452,0.07117587995958263,0.10112396748966093,0.08638876293058992,0.08789313434270112,0.09621001344692479,0.08614426867996874,0.09329800166149535,0.09167380237175475,0.08899845121100709,0.09123736794716213,0.09487383797500035,0.08003312357323755,0.10727059993579417,0.06763901583977766,0.11311966485632652,0.06439141251094417,0.11246846771581728,0.06587829374275624,
