Baseline Similarity score for full vectors 	0.7484101170118921
Baseline similiarity score for popular only vectors 	0.8036178481373647
45626	0.9800570478220547
50248	0.9637594927300899
54480	0.9946667464621275
54703	0.9827230364142509
56094	0.9974149285504167
57288	0.981750275586029
60094	0.9403140181223667
60147	0.9870332547129297
73992	0.9976394944870928
90549	0.9945272480330557
92733	0.9938538422843404
94492	0.9900282878200972
103685	0.9521569460459544
104082	0.9356569584948469
105011	0.9921190067820927
109036	0.9861656087417425
109871	0.9947841687899359
111541	0.9362401557658898
113499	0.9896785185436818
117856	0.9740786892936696
119399	0.9789877389356081
120946	0.9928849919934348
121081	0.9945050395679592
121373	0.9237846931574677
121554	0.9891039407744324
133547	0.9861239954285775
139022	0.9967570171045882
141046	0.9995602216151773
146535	0.9999913107908055
149474	0.9945841664304315
152639	0.9655855033356565
152918	0.9966416980606327
157173	0.9919599697578786
160760	0.9981912261410999
167927	0.9845489232583454
175691	0.8485959994555538
178235	0.895735127537075
181392	0.9754854004482392
182670	0.28719513885032705
182765	0.9920428918964797
185939	0.5196816739160592
192226	0.9380112391554293
199547	0.3841356480328763
199719	0.9997774878826362
204343	0.9834986283029803
204478	0.9276797791874812
205162	0.9000494966368554
207360	0.9714316397173719
209691	0.9704450695528305
213272	0.9756734056785901
214631	0.9760985975803756
216415	0.920672100927214
218331	0.8639665325964101
220601	0.8619835647996146
222508	0.8985742126279737
223208	0.9652538522286156
227641	0.9522327601700029
229897	0.9946988787478352
230190	0.9384947253976398
231844	0.973585077069753
231905	0.9246161727600309
233663	0.9247692227308172
233919	0.9978684208025044
237057	0.9488718295742876
238346	0.9801022352628562
245485	0.97344387090254
246515	0.9570235111401917
248603	0.9659132763840212
253752	0.9941181007114767
259356	0.9770516418358182
260633	0.9999974649172276
261754	0.999531352170016
262667	0.9873908138569063
266303	0.9888576374628084
267224	0.9999315672920416
270405	0.9964028918850191
272893	0.9946533966379388
275730	0.976344574129319
275904	0.9973831271550494
279527	0.9629456938100766
281002	0.9964826253490037
282889	0.9955153834936844
285780	0.9968739022356621
286105	0.9916378323800926
287259	0.9947949073705489
287278	0.9772825359782831
294403	0.6944347413345179
300545	0.9604354328077988
311350	0.9976502053729575
311684	0.9965360858869421
312424	0.9415558299999808
313362	0.9968592277876349
