1045626	0.38517004765126844,0.12620903010204787,0.08676774559466455,-0.007051247785479726,0.14367313309624669,0.18823776017368446,0.040612326676411285,0.021844507952781405,0.06784884998251077,0.09239647794850434,0.09475959690669299,0.07390313182038703,0.04263259270436363,0.10629175361929856,0.0608425876402806,0.09210628005233479,0.06135404066972986,0.08263715757343844,0.09725072052687972,0.03947341058609347,0.11628757804885158,0.07129423511419385,0.06128314112910018,0.10491435307958588,0.05283005943003184,0.0938781361123083,0.07627927149287957,0.08291185920114519,0.07072574914458198,0.10073481546758359,0.06078692321546451,0.09896453590390439,0.07024702573701079,0.08375927437738695,0.08596647644718515,0.0663364614723559,0.10321651385492868,0.05556588746902336,0.1075282934084158,0.057403142182352776,0.10245173376856871,0.06338637812557839,0.09365349834026798,0.07505794660746978,0.08323916297399483,0.08244026008239948,0.08272309746000903,0.0765946522785011,0.09353582718394596,0.0627303255489559,
1050248	0.28084865941761594,0.11676835258905047,0.10528316407496484,0.060058264395776426,0.07681801542705026,0.08285739856719024,0.07986953580335068,0.09396400465240995,0.07778287333600192,0.07177501707671875,0.09249477124230486,0.07793685524633072,0.08082132332165629,0.09055646409134548,0.0698633482111553,0.09425946488235268,0.07434187472160145,0.08999380146647111,0.07891059664827804,0.08241200781234022,0.0891656631776713,0.07884315262336104,0.08630430744912548,0.08221977900783978,0.08145860945411924,0.08824453306780371,0.07770326263332099,0.08936766432658702,0.08028040942354885,0.08605937100024401,0.08453967420976577,0.0826472841227649,0.08678051296266528,0.08142917898566457,0.08808862393367596,0.08043080927967153,0.08881056561402553,0.08130101731171276,0.08698223779309268,0.08372139965256252,0.08500223311515168,0.0855888419310112,0.08387010129084116,0.08654925308206554,0.08411673424810595,0.08602128041412903,0.08525921867656945,0.08527382700625714,0.085923975322714,0.08528594618178445,
1054480	0.57662325714322,-0.009948356338847313,-0.09022197392295006,0.36868764588351477,0.05871851778389649,-0.16060015967182123,0.23653907102448454,0.07813712545293004,0.13012061358172547,0.13449513936333113,0.12906805761083143,-0.009272085944547879,0.07008975423179083,0.2852764618562494,-0.13254688627599312,0.23750462802484587,0.17255657211373657,-0.06182624586132228,0.1742723413474583,0.2876173352592679,-0.22358898933422966,0.24891865999663948,0.09481755937317426,-0.04802918328955561,0.2762614016396867,-0.06230810042349937,0.1133208049398497,0.099141583306684,0.06840549178166919,0.06901081276897023,0.13063697710011113,0.02647554875412958,0.15257626258072582,0.02170591583073167,0.16462586712801244,0.005858316560874338,0.17355434007099688,0.01600653452422287,0.13864871949768365,0.05994138494393632,0.09563479060740115,0.10202043873321791,0.06444021764162439,0.12026690561811951,0.06519656350995222,0.10632722700082486,0.08545449717782139,0.09114817057258665,0.09658288522406536,0.08371145024743727,
1054703	0.5730310929959147,0.06360313094380195,-0.43549917385610065,-0.12886054366446156,0.2162009226991394,0.28542552126524273,0.011137925447881175,0.11163780033792839,0.13326603618648308,0.03086010252028047,-0.035994925657786524,0.1959750658263936,0.07253263150601191,0.08651022883649423,0.01931884911826366,0.15971745723875755,0.016662529657916914,0.16542566359270935,-0.08546394931946961,0.294531456462313,-0.10939272025140731,0.16306094606321248,0.08665058119512166,0.030166497069883256,0.1748651136352929,-0.014517162431249378,0.1417996593123182,0.02253777731575788,0.12305612097278622,0.040308327182968125,0.10653733186749544,0.08533418132405761,0.0552804497616746,0.14515137984895607,-0.002154856679015783,0.1848490242160431,-0.006593307100143903,0.1435701263341558,0.07011813585369008,0.0672295087887895,0.1375845326072446,0.02777902370190238,0.15080381108030536,0.05197761910472096,0.10275014239543766,0.105440982711206,0.06092019201940265,0.12897838622394833,0.059849443174022646,0.11576755794960979,
1056094	0.45881861146833414,0.2076590409803061,-0.09966953131577044,0.09651657706448688,0.20051092016828062,0.12261374778669729,0.09630054575527679,0.07206902102020614,0.16788289893943148,0.13062249652061336,0.02956586368176267,0.18433982880886085,0.05779860749311075,0.1413891877714472,0.09498308649193919,0.14318541095729642,0.07480179552267816,0.14583197486435337,0.11125952954121561,0.07856261972825297,0.15196343073595872,0.09871452260909803,0.10828775451846945,0.11174677202634893,0.1263466745070925,0.07656639597454919,0.1468300349362251,0.07971682602114231,0.12566031653578486,0.10637976242030689,0.1020267478953084,0.12211359363173378,0.09414290063666002,0.12537595457772485,0.09163804087696173,0.12484322147337686,0.09521631200276241,0.11538936232347562,0.1060502281187667,0.10476658777641132,0.11276734119680032,0.10034780027688207,0.11369789084346743,0.10111394545192241,0.11023809070017312,0.10391503675040098,0.10721913501531201,0.10470316688457047,0.1069174935396171,0.10321232690537209,
1057288	0.4170723066521236,-0.003640955163456218,-0.03485545976234558,0.020569807778871293,0.12893030648470644,0.02354369670068812,0.13176842462473745,0.012627438441503958,0.1728965499376757,0.037622444555849795,0.07532194585506086,0.09434306392535718,0.06608354508238568,0.06067219164192607,0.08221438931207568,0.10588370000648735,0.021369510651760404,0.14928432334046998,0.04071178011937465,0.07605424134940705,0.10726266438249814,0.07670830361256786,0.06523248380277633,0.10446309995195467,0.07500000804867703,0.06654197784465458,0.11522415461518418,0.042488333549762246,0.117662583884598,0.051158904183701684,0.10975313749592765,0.062461847708160996,0.1055885913733332,0.06273852775898144,0.11020002103753357,0.05972072680519436,0.10976015682858004,0.06886524416883628,0.09788864590504617,0.0783155607189314,0.09449557521008313,0.0766428287938035,0.09939811175812566,0.07364671961686345,0.09854416423661859,0.07992820251269737,0.08966764525074987,0.08867838936145608,0.08431556764222452,0.0911151225115654,
1060094	0.2507423209125972,-0.04255525873550621,-0.04276111991378677,0.019768419853350542,-0.0652812769505293,0.15615637271514446,0.1287414294382227,0.06572541479761076,0.0795024291305692,0.08851990131089632,0.10667349069992133,0.03644115416538865,0.10119319288397906,0.07163460648991156,0.07724534865212099,0.07530522515216904,0.08658974222731633,0.0766187248674345,0.07636230280919211,0.09697785908488189,0.06029440655034571,0.09563128352134213,0.0672790626341718,0.09450668779328714,0.07084073746010959,0.0823685681466829,0.0941249416681283,0.059862277654545416,0.10389822899087163,0.0636030940802323,0.08917087997293047,0.08095178494019663,0.07785084719133954,0.08567365548128147,0.07756560586107177,0.08336212284874593,0.08078929685898284,0.08053806290874652,0.08161005348919016,0.0837761278542604,0.07709319324925228,0.09015130109093171,0.0719318999209147,0.09245939333345457,0.07341432528287274,0.08808928899269787,0.07950963961800182,0.08291861089087418,0.0842565386052548,0.0797596793784347,
1060147	0.5385576632400425,0.18270636287148237,0.009010559886601198,0.24472694934258107,-0.016353261874359447,0.08983454693478599,0.22115962125119323,0.05071855074774373,0.17934260734101778,0.06373110086725352,0.10065435885733921,0.17724529206848624,0.04860719819331376,0.13239942625290477,0.13834872803445397,0.07098527459358657,0.15116965990219186,0.08350478762959977,0.10838463659241523,0.1298332520990373,0.0762283729472349,0.12276762296005733,0.08097504340477142,0.14017970123166734,0.048579814711934004,0.15540690686477865,0.06778981346499882,0.10109620786269713,0.12081171808168457,0.058761636144424735,0.1345310127415981,0.06210829588174891,0.12384696034343166,0.07023878436411708,0.11840248407954555,0.07176234374413505,0.11433638329255212,0.0755313912423393,0.11004016388864933,0.07465062776994463,0.11655301976199564,0.06507790142145341,0.12547106902571248,0.0655068148877601,0.1165462942019752,0.08225520269667923,0.09840617664533192,0.09648591514228898,0.09033292973339854,0.09846753065379085,
1073992	0.4751602568985988,0.1006412514905979,-0.07159828443951963,0.24059367684009972,0.053741513495879405,0.18814926322203518,0.008356293933411365,0.11210747974957588,0.10058594443371226,0.1171598747176271,0.048854540163082626,0.13688142173623707,0.028081470267668208,0.13481840164368566,0.07981220750332614,0.08816370832927002,0.10150998168867392,0.08256139556884566,0.10360086489405049,0.08228937073616471,0.09174082379492446,0.09236937051899831,0.09164495076102487,0.09962120562659821,0.07603427047998466,0.13273055479686588,0.05441973170082138,0.14125001156736777,0.0673125824665497,0.11032617784481041,0.10025171624482489,0.08133678630078603,0.11508148092713755,0.0800288673804493,0.10838236518065374,0.09169748414774657,0.09477237029077236,0.10411764705360671,0.0882810662951047,0.10310041627585574,0.09256171946162375,0.09625232632279722,0.09931449363076242,0.09122828130571757,0.10129454848329285,0.09152436807143369,0.0981303448778805,0.09496644724965475,0.0946506823441616,0.09706827542498787,
1090549	0.5013488065902598,0.044327681058732436,-0.016610393157883423,0.033663938131893896,0.043360804307838535,0.0466435635223715,0.09608794516419805,0.027186142301794346,0.07412735954212098,0.16400204394609855,0.05168880814783474,0.0790283077247123,0.11361530977235466,0.09642851930275652,0.08397813957135537,0.07948388748754699,0.11511414301438759,0.07797487941295424,0.08351694418364207,0.11693889282596169,0.06789648793506532,0.11149704648948766,0.07825204807124819,0.0955885332701091,0.1105119097019396,0.05039764161058428,0.14204081957500014,0.05015261772221968,0.10807860769358954,0.09508712231336275,0.06943738711576151,0.1135779689486357,0.07120251037569036,0.0994974784552977,0.08897685597620897,0.08290858737005372,0.10310456557124575,0.07660050880534812,0.10307461911259104,0.07967366632203021,0.10066415375335495,0.07767926747253712,0.1053182743948148,0.07074323870381503,0.1078159996194758,0.06943050380923448,0.10517576350345098,0.07177394038027816,0.10431942257240837,0.0725424449822659,
