45626	0.3005978748452173,0.09942146834878231,0.026075741481482707,-0.08960747795114346,0.1378088336001763,0.1739371778173494,-9.914978927519564E-4,0.002497420489945525,0.047678448625524006,0.05214736254542079,0.06583428114947144,0.048181035093415155,0.028401434051847845,0.08218615412675824,0.041189216325927175,0.0726421153019285,0.057290266652235036,0.05222286937621267,0.08945650481601089,0.029924459314768167,0.0852453956463854,0.07091709733864035,0.04006100880444637,0.09243670935782364,0.04527526704878641,0.07130324302626652,0.07472868552177146,0.05954225377214224,0.06581289620320627,0.08237493547390434,0.04905670324442328,0.09004163367297154,0.04975339875100409,0.0858050155947408,0.05618898202432294,0.08001905038815822,0.06587807269643632,0.07029185294738792,0.07821225316436863,0.06073567680666456,0.08772089899602688,0.05457621518750562,0.09210997280766318,0.05702681183232719,0.08536336034241002,0.06723350598844843,0.07916201795884195,0.06950721955446452,0.08499733720880663,0.0601562383174584,
50248	0.41362063922769216,0.10838546166875682,0.03696082205110787,0.003806178689337318,0.0660369759786748,0.10522212520760162,0.05737991496645248,0.07734857205619128,0.046227408588573715,0.07324371066282898,0.0746266449464394,0.06679276858173623,0.06599447417508783,0.07404555126691559,0.07357064223032866,0.06472815404156265,0.07249389717188882,0.07589848437159843,0.0617457752793264,0.08392799920683448,0.06028673986580727,0.07991137797396343,0.0652913878894002,0.07927623420160901,0.06807886245660728,0.07841588799963421,0.07351517466350867,0.07552820273749837,0.07756734133895495,0.07372179397157352,0.07971638156279047,0.07369371157191812,0.08086830930663749,0.07471404742009782,0.08162908272846225,0.0760354132381638,0.0816310361222509,0.07834505215107133,0.08058869199449814,0.08096154391759681,0.07948043338857574,0.0834146461841934,0.07823394870335645,0.08538901597317293,0.07801662762358472,0.08557448342804566,0.07973443694300053,0.08426738256944985,0.08293594497934655,0.08148907564505335,
54480	0.5969532450982163,0.005454549549427174,-0.021507875073669067,0.37722475428310165,0.07099586829157122,-0.13876113371242332,0.276611075805682,0.08165627033630263,0.0739930610590381,0.186569214853364,0.09270421075560668,-0.010633997691202034,0.07538056041716827,0.27236954857744583,-0.19556485632837797,0.3127986321169771,0.11181597114493806,-0.06825613574694156,0.20160051673096804,0.27034958213877436,-0.25864291611687296,0.27997394258093167,0.09198818416028194,-0.05498454518528672,0.2858453075039755,-0.051779251806562794,0.12461958787656033,0.0936584550814189,0.09278732238251802,0.06738903417252108,0.12385515957991884,0.0706100858857462,0.09526281448511045,0.1120223161220589,0.061193730735433646,0.12852757183951802,0.06600329678472378,0.104674492004054,0.10223693548190953,0.06833554790889594,0.1377205537755902,0.030128158299761097,0.17486848512299813,-0.0064296252544832075,0.19201185456062447,-0.006438363561441371,0.1757520288088783,0.030774754964791137,0.12051092121666378,0.11751177685366247,
54703	0.58445595663783,0.04679439455608341,-0.486168912278661,-0.1928801193345722,0.16471605760329208,0.21551301937941808,-0.05904830685962642,0.07963551812784683,0.08087132328793578,-0.013668673806911499,-0.04291768305112535,0.1680532264228094,0.057387057363097085,0.044277760949703426,0.0012523734128583824,0.18884567105432523,-0.016170026373049113,0.15303904384281944,-0.04486841498885393,0.2888917506136878,-0.13371522293230603,0.19721177734988948,0.11284757461575852,0.0015544569790502181,0.20794437781158406,-0.0019665366855886077,0.11894307197101499,0.06169651839315423,0.11964783348371293,0.04845480662419803,0.12620473298195545,0.08116016705833341,0.07122825888453488,0.1534350383655483,-0.007814516763899436,0.21381859948684495,-0.045694082519415466,0.19734525526624777,0.016114896685326344,0.1205979177664572,0.09272880183191703,0.07102468695054419,0.11508633076285049,0.08188776846304524,0.08138049710968932,0.12978154900048774,0.04293863724996812,0.15084474508099557,0.04787958174895366,0.11348961611721003,
56094	0.5341158978811916,0.24272921797982847,-0.08162552817164538,0.11206806086353817,0.21093778176135378,0.11306702831206503,0.10875344459276197,0.06390454888066743,0.17526135303639717,0.13989758385162263,0.032691226382049555,0.18891714197143666,0.06504868182147026,0.13504504128548128,0.0958552340173681,0.1457974435564065,0.07623529556087967,0.14978878925076874,0.10013483506092623,0.09235592896639756,0.14874124513189643,0.09300537825669855,0.118652217163908,0.10481892127528158,0.1277435692338229,0.08411110624441367,0.13925432742342445,0.08538985349482643,0.12524127433980203,0.1024447209083837,0.10816808055479268,0.11525738866083506,0.10044859299794538,0.11813859231105385,0.09897708166933034,0.11603281942753942,0.1013821657864117,0.11108198752022598,0.10443106049734434,0.10838403757529116,0.10324764064338988,0.11122849925814295,0.09705705052559346,0.11649640885148371,0.09286500877192254,0.11639761212228919,0.09540890072315346,0.11012834254100554,0.10404412643844631,0.09775893208521237,
57288	0.6114235521893048,0.019487282500377345,-0.021960394258212033,0.030499154426797504,0.12123713989066108,0.009902392633830382,0.1534005983534719,-0.0019027282371037067,0.18824699775654768,0.05535576931539015,0.06453162750695443,0.07736639661447234,0.06357555460537678,0.06839447671639337,0.055198101234786176,0.10917805569871869,0.020541465828080644,0.13267661166133826,0.03635612845094358,0.07990852296751914,0.09268822888205229,0.07993800517294497,0.049334427233546314,0.11883082647516786,0.053369594943249166,0.0784958385069644,0.11503955115013186,0.03256973245754093,0.12349576430285752,0.051361672985299596,0.10276693336165915,0.0735418525226697,0.09551595389885963,0.076039930045696,0.09997055538727975,0.07270049863956692,0.10306029852685601,0.07486170614592579,0.10097970709940508,0.07735632779429674,0.10492116346555509,0.0696185952229536,0.11756658869854793,0.06123222399717108,0.12119914225084322,0.06710639611029547,0.11363650189010743,0.07470259137295394,0.11077578033536273,0.07571931886891882,
60094	0.3839525552864936,-0.04541204985938689,-0.06430865651275075,0.0038276226136277876,-0.08609277209495403,0.11304613245304232,0.09110873041859852,0.032277340940531946,0.05224862775733584,0.047277903260553346,0.05573649767727518,0.01521716688593363,0.06363313225572297,0.03333287777960302,0.04780403723694633,0.043350580148464955,0.05591865398024318,0.03880105951992393,0.06314341559617377,0.04997305152894441,0.04927628319752379,0.062099883279642096,0.0437800235399465,0.07003915884138857,0.044134176982769543,0.06099270899358018,0.07031170942214535,0.03868944969213554,0.07986088746794114,0.04825316735173507,0.06467337483698728,0.06724679407926111,0.05630651848155906,0.07298399835199634,0.05828715481808706,0.07148696057303981,0.06472738960776497,0.06771667108959771,0.07012220076860476,0.06731005424170645,0.07015618721919235,0.07111737618158952,0.06764114058513096,0.0753017160397784,0.0675033795131065,0.07719736685405099,0.06902768446238443,0.07872973919471456,0.0688185556461612,0.08188982706533227,
60147	0.7379473733899542,0.14601474158436914,0.02659467076263197,0.21865492394543037,-0.09987259798429501,0.10616789802949718,0.25631203617246384,0.07596509606399493,0.1299166433012594,0.0659262305448172,0.131481268939502,0.19138477140403812,0.03459023432429832,0.18390868939106755,0.11306059406261776,0.10510309231273328,0.16999039030038451,0.05952654358023734,0.15146921737926994,0.1363212477424961,0.04068414455605881,0.17595243766272306,0.0659715951306905,0.14456647341173623,0.08233483464235096,0.13706321875571786,0.09388339811231211,0.11007012292593357,0.12753520687332162,0.08269603580776438,0.13905391951707227,0.08473305843203698,0.13026559532090498,0.09598184609353139,0.11537156922256347,0.11096778121323483,0.0993051841624572,0.11898968480197981,0.09973930594581053,0.10967161944228207,0.11521980436035172,0.09137689524282555,0.1318942954175752,0.07936892561719444,0.13213895588988536,0.08261073674796478,0.1257176378417795,0.08174015524808152,0.1347394565622799,0.06668010403385928,
73992	0.5241651145388975,0.09045656811736232,-0.07823449396486305,0.22478124959066936,0.04612452069074627,0.18005923194225829,0.0012897708115405992,0.11218537438265697,0.0937166410757961,0.10115790511368764,0.03725878915207572,0.14795602651342724,0.01207296185094688,0.12681640559564267,0.07479213090455859,0.0824994683695413,0.09519695669430855,0.07722767636021462,0.10024368683328784,0.07387759532842958,0.08999333784582714,0.09030921904022297,0.08194240730911731,0.100371507419386,0.06976671119720855,0.12834253162384834,0.05296591518817623,0.13505182206929342,0.06518924641218632,0.10806402229069546,0.09369946673538883,0.08587318362797453,0.10520001657313584,0.08605604080249311,0.09898306892534688,0.09594834465265316,0.088298101585063,0.1046995915700478,0.08448978393983912,0.10339783926943551,0.08914848124065036,0.09556208365188437,0.09819916355923557,0.08570141830954829,0.10611798270061457,0.08090934598205293,0.10766297976199797,0.08181135027116287,0.1034918236050581,0.08940890291844181,
90549	0.516603847771696,0.014893890601066741,-0.03369143212984268,-0.016330447008309684,0.03545551946759865,0.019796661992515015,0.0690190584188792,0.020318729560173606,0.02902639120971407,0.1341075719356839,0.05512915679508737,0.06789678669998289,0.10569350951048805,0.08459381980097601,0.07852700594492988,0.07739784560166454,0.10318757459334803,0.07714304962965511,0.07506848442820269,0.11240821671309449,0.06450455326064357,0.10416518290571083,0.08008076036853472,0.08819990971212079,0.11288902153087677,0.04321121265339245,0.14638255720823953,0.044017078864357656,0.10960077975901655,0.09874994818163475,0.06388649283363172,0.12308471071747419,0.060624993320013566,0.11420587088869778,0.07395943810921905,0.10320130833542308,0.08391817101425254,0.09790093412626354,0.08562365798958341,0.10012560586614228,0.08206328409966407,0.10267033264891652,0.08403717336411017,0.096687493715129,0.09578989891761563,0.08466922926070194,0.10649198095748079,0.07473204433001544,0.11203125181400558,0.071576230962404,
