UserId,Simscore
111801,0.7486229701
111993,0.9252548056
112401,0.9081151886
113140,0.8282717541
113154,0.9619730038
113781,0.9055551802
113920,0.8629354559
113956,0.9363893707
113999,0.9315960725
114506,0.9820724223
114563,0.9007465272
114589,0.9133978283
115080,0.9331509857
115427,0.954867856
115433,0.9526505378
116007,0.9079940279
116089,0.9207994792
116113,0.8872311398
116720,0.9823330839
117019,0.9537261155
117184,0.8713046008
117572,0.9889147038
117924,0.9045315694
117940,0.9248915693
118217,0.8957671485
118319,0.963215186
118333,0.956195132
118790,0.9060370505
118838,0.8674271474
118858,0.9530295298
118993,0.9377040622
119060,0.9580872224
119073,0.8874665691
119115,0.9763908343
120104,0.9211485374
120189,0.9619762824
120406,0.8276270126
120499,0.9201625077
120915,0.9715820942
121432,0.9642828183
121436,0.9699683851
121439,0.89245232
122505,0.9201119152
122733,0.9536449308
122790,0.9356111218
123430,0.8698752084
123510,0.9435803301
123652,0.8952520834
124269,0.9526302073
124351,0.89714908
124887,0.865194195
124918,0.9619130902
125343,0.974291018
125436,0.9260483778
125968,0.8955193378
126167,0.7383142806
126560,0.7837814328
126603,0.8860243518
127073,0.8907097252
127680,0.907592788
128042,0.9656895847
128178,0.8547694001
128385,0.957619222
128412,0.955536999
128687,0.9272475974
128704,0.7525550448
128959,0.923469697
128983,0.9057624321
129185,0.8826526077
129347,0.9109274822
130390,0.6984315454
130643,0.9413113407
130756,0.9562476254
130905,0.9386108928
131049,0.8441382106
131230,0.8510271808
131245,0.9721004576
131547,0.8305377837
131943,0.9170953523
132174,0.9921047361
132312,0.8697502164
132570,0.9526854659
133163,0.9667114069
133219,0.9852047703
133324,0.8968819682
133452,0.9712263957
133934,0.7953591898
134193,0.9329029085
134748,0.8628965008
135640,0.9834640374
135643,0.9087888746
135679,0.9691580502
135835,0.8658512079
135862,0.9575483968
136639,0.9505343862
136974,0.9132369583
137919,0.9285677231
138146,0.9583786239
138158,0.9601746606
138194,0.9683007533
138329,0.9465328605
138353,0.9225699886
138402,0.8922549699
138599,0.9318827869
138612,0.9875086106
138736,0.9344016909
138763,0.8796007535
138978,0.9586242627
139056,0.9383107397
139105,0.8604888137
139174,0.9271981053
139261,0.9668330886
139582,0.935415062
139595,0.9480451708
139706,0.9678208395
140389,0.9781286904
140406,0.8907462837
140465,0.9700747142
141036,0.9469615733
141048,0.9381844515
141189,0.9670170825
141507,0.8841968416
141636,0.9910580752
141774,0.9799264248
141897,0.9346402964
142405,0.9407156884
142451,0.9021556597
142460,0.9457261025
142519,0.9774122713
142825,0.9868567436
142835,0.9312057054
142851,0.9841595369
143133,0.930877315
143140,0.9265370472
143479,0.9455934998
143535,0.8750064774
143561,0.9830614075
144441,0.8724454982
144467,0.9061435597
144494,0.8822293564
145032,0.9581756303
145118,0.9819370406
145561,0.8630488927
145774,0.8789202666
145861,0.9033693125
145925,0.9759548009
145995,0.976917739
146906,0.921346577
146916,0.9265332838
147096,0.8953892305
147278,0.9845617515
147314,0.9366189388
147369,0.9401803154
147483,0.9520847115
147501,0.9871121434
147607,0.9876637752
147620,0.9649484848
147888,0.9358925788
147955,0.9648535357
148235,0.8251677147
148507,0.9631591113
148583,0.923531101
148597,0.8916696676
148713,0.9886692585
149379,0.9406147446
149505,0.9955726201
149801,0.8363647933
150224,0.9244707829
150510,0.9765424127
150565,0.932258401
150802,0.9688767229
151197,0.951688259
151401,0.9063805813
151434,0.9468123341
151608,0.9037547468
151692,0.9217097401
152021,0.9470612804
152118,0.960096126
152271,0.9623097857
152366,0.9649292012
152419,0.9882037227
152954,0.9504591188
153031,0.9006842548
153065,0.8637937242
153303,0.8913921106
153869,0.9120369679
154252,0.9796763898
154361,0.9602568827
154612,0.9608917965
155120,0.8928008169
155316,0.9723594094
155468,0.9818488293
155754,0.9750602307
156111,0.9296928681
156179,0.9172699616
156356,0.9451443915
156798,0.5701328932
156888,0.9763624713
157318,0.9726233013
157432,0.9762219808
157434,0.8533871236
157519,0.9555686825
157531,0.9547157471
157748,0.9561720599
157758,0.9855088618
157815,0.9203967115
158129,0.9786902265
158266,0.9337441117
158324,0.970423453
158404,0.8259185949
158688,0.9902603629
158734,0.9861602314
158788,0.9661110988
160121,0.9802992425
160417,0.9841848781
160922,0.9059537578
161117,0.9485658564
161502,0.9743652076
161730,0.9750724214
161795,0.9115688658
161852,0.9746651895
161979,0.9723533521
162473,0.9820700565
162712,0.9448377835
162722,0.9735076767
162856,0.9686819923
163018,0.9699614662
164211,0.9799167701
164357,0.9416361922
164451,0.9941031822
164722,0.9505670361
165216,0.9519050815
165238,0.9938782428
165669,0.8742463887
165786,0.9539606364
165793,0.9718793097
166013,0.7652385229
166089,0.9424989341
166359,0.9785755489
166458,0.9821149682
166547,0.9982377471
166638,0.9156292753
166722,0.982943981
166751,0.9373134949
167062,0.9294727156
167463,0.9722475673
167723,0.9618344525
167855,0.8857000342
167938,0.9775847171
167994,0.9700453207
168060,0.8911200292
168597,0.9312300187
168692,0.9635642555
170082,0.9480685559
170124,0.958715119
171119,0.8927459515
171219,0.9657309382
171352,0.803926966
171444,0.9263661163
171458,0.9576713235
171815,0.980569694
172020,0.9764051889
172742,0.9152603074
172762,0.9602682816
173281,0.9869631112
173847,0.9802559079
173910,0.894000082
173938,0.9420776809
174077,0.9802990991
174171,0.9738659426
174863,0.9113458155
175036,0.9465192426
175221,0.9415149812
175641,0.9584247175
175986,0.988811503
176165,0.9383301306
176768,0.8773329296
176846,0.9834371107
176910,0.9317169982
176957,0.9620708005
177106,0.9588062273
177206,0.9773034514
177748,0.9338639465
178052,0.9697348422
178195,0.6428856884
178217,0.891403429
178317,0.9816082964
178419,0.9764835739
178674,0.8987017919
178822,0.9768441853
178974,0.9289964784
179273,0.8271574592
179759,0.9905031625
180010,0.915756356
180082,0.7548775013
180389,0.9273804375
180583,0.909049085
180723,0.8544633122
180841,0.9273144366
181403,0.9785762753
181669,0.9766617636
181784,0.8578540161
182233,0.947927372
182304,0.9243552996
182350,0.9774422005
182355,0.9578881144
182438,0.9378047532
182693,0.9151132008
183194,0.9489383924
183201,0.9556541534
183892,0.8486777228
184239,0.9486424054
184531,0.9635174524
184537,0.9386052475
185143,0.9720180957
185404,0.975453969
185672,0.8163853183
185887,0.9079730326
186146,0.9894465115
186409,0.9779800215
186594,0.974313623
186748,0.9588591601
186973,0.9540948719
187066,0.9877777736
187121,0.9609572611
187210,0.9756654467
187220,0.8823342162
187351,0.7612179972
187406,0.9861304442
187558,0.9400719321
188078,0.985488784
188227,0.9681826832
188229,0.9829739368
188281,0.9901556126
188312,0.9792965254
188315,0.9943680475
188387,0.9108020667
188914,0.9393956172
189106,0.972838823
189190,0.9451698771
189319,0.9279663424
189395,0.9259555718
189529,0.8031451622
189586,0.9937406781
189608,0.9522419863
189784,0.9098855731
189890,0.972646217
190378,0.989208728
190592,0.9582707957
191075,0.9477165603
191175,0.9839066021
191196,0.972499011
191746,0.7784887506
191779,0.9735006372
191952,0.9267509459
192637,0.9803176661
192883,0.953190188
192893,0.9356239533
192997,0.8533496476
193006,0.9679762706
193168,0.9768883136
193520,0.9819336246
193720,0.9616639504
194449,0.9863873277
194468,0.9851107706
194505,0.8051677171
194640,0.9717960271
194897,0.968214309
195158,0.9575092769
195272,0.9480819455
195451,0.9985600534
195504,0.9464424683
195625,0.9951752411
195940,0.9550624811
196603,0.9717836855
196652,0.9099462481
196997,0.9714271589
197442,0.9824480215
197497,0.9570731169
197538,0.9778375732
197666,0.9726455484
197847,0.9597723834
198047,0.866547438
198437,0.8346879921
198441,0.8524925363
199510,0.9697615096
199578,0.9419537571
199872,0.9167542338
199976,0.9588080605
200085,0.9546670945
200352,0.9477991403
200481,0.9337978427
200810,0.9675151037
200827,0.9635664722
201106,0.9624997681
201274,0.8228662883
201489,0.8895158453
201847,0.8853102256
201926,0.8962973218
202087,0.906369835
202284,0.9547881256
202490,0.938442029
202526,0.9738820654
202554,0.9716240762
202849,0.9243311195
203193,0.954443082
203996,0.9272559446
204257,0.9877935115
204461,0.9375773205
204464,0.9756285923
204618,0.950823503
204624,0.9256242708
205623,0.9775318825
205725,0.9202760104
205734,0.9407971027
205933,0.9616709921
206430,0.946230962
206695,0.9828661512
206770,0.9780605515
206908,0.9622319931
206981,0.9824206014
207053,0.9534959435
207265,0.9531802152
207354,0.9739415861
207708,0.9765416128
207942,0.9456993562
208695,0.9776129039
208791,0.9379917771
209336,0.902725149
209452,0.9401354634
209715,0.9283194313
209817,0.9438945984
209895,0.9049570709
210348,0.9430027902
210423,0.8420051504
210564,0.9679884851
211021,0.9938145356
211288,0.9422097044
211365,0.9393747842
211428,0.9375430256
211462,0.959941666
211778,0.9846521893
212036,0.9689174055
212055,0.8243239324
212229,0.9550245942
212403,0.953775469
212740,0.977156357
213065,0.8874527911
213084,0.9197947315
213317,0.9341234134
213597,0.9516920066
213667,0.9826705353
213981,0.8861787712
214029,0.9718690947
214347,0.9395985165
214649,0.9690603618
214664,0.9047173668
214739,0.9666564116
214796,0.9581032402
214845,0.9898015271
215086,0.9728968947
215141,0.9897145793
215419,0.6998714917
215644,0.9359181959
215894,0.9283440956
216269,0.9181364533
216544,0.9901047451
216624,0.9136665134
216985,0.9702821705
217159,0.9599044522
217741,0.989095133
217963,0.9163242174
218345,0.9798063564
218437,0.9816718147
218743,0.9349894984
218893,0.8664977218
219085,0.997473088
219118,0.9819160886
219192,0.9792861342
219310,0.8558944818
219411,0.9865887073
219550,0.8184997394
220080,0.93218085
220126,0.7755006851
220556,0.9603299795
220578,0.9541303682
220710,0.9902555563
220833,0.9676473719
220930,0.9626298949
221700,0.9784141399
221771,0.9176962063
222186,0.9943112472
222290,0.9666370447
222367,0.9869761737
222556,0.9622128793
222650,0.9769344648
222966,0.9768469299
222998,0.9529624135
223049,0.9596863632
223188,0.9403939373
223482,0.9723704476
223522,0.9760340355
224549,0.9712598308
224809,0.6894731695
225052,0.9807663034
225484,-0.0719052312
226084,0.8328273719
226816,0.9647487277
226960,0.9044733888
227146,0.9502747951
227498,0.9830023586
227607,0.9603103768
227784,0.9872184418
228105,0.9893200921
228747,0.9119989493
229119,0.946808909
229142,0.8386917374
229244,0.832636677
229339,0.9782838849
229844,0.9518152057
230331,0.9722802602
230523,0.9706843333
230765,0.9815706205
231151,0.9173278465
231270,0.9157983471
231278,0.9615314794
231739,0.917172707
232107,0.9029892947
232169,0.9949032198
232185,0.9624439917
232250,0.9893233645
232441,0.9506648138
233516,0.8336817537
233551,0.9354391761
233684,0.9415725814
234105,0.9330226968
234169,0.9695593648
234497,0.9927895163
235033,0.9839266898
235708,0.9746226667
236107,0.9824788321
236171,0.9865801011
236304,0.9747801475
236377,0.9231981187
236582,0.9449599494
236694,0.9644341315
237579,0.9318490914
237580,0.9089880656
237806,0.9358531366
237859,0.9403671958
238281,0.9653348248
238589,0.9354579691
238914,0.9025542879
239029,0.9708905175
239547,0.9752750952
239596,0.9245848247
239632,0.9085580394
239770,0.9827085422
239898,0.9689668114
240287,0.9856504842
240484,0.9469686352
240657,0.9209632735
240675,0.9283702307
241312,0.9921259017
241335,0.9664412033
241384,0.936494717
241544,0.9356765009
241753,0.9600760722
241760,0.9558837026
241955,0.9838857146
242830,0.9592863318
243063,0.9887343797
243165,0.818759661
243932,0.9676720075
244153,0.9817374606
244328,0.9842747599
244948,0.9893471702
245234,0.819224125
245305,0.9080721992
245657,0.9659011885
245808,0.7960493132
246043,0.9423418949
246112,0.9831834224
246439,0.8890107406
246457,0.9588051734
246594,0.9414927904
247300,0.9756220242
247463,0.9603938219
248221,0.9894242965
248603,0.9400719094
248860,0.9500116435
248919,0.9565274685
249024,0.9780590903
249054,0.8647594599
249326,0.9318004883
249542,0.9373895113
249705,0.9572040119
249922,0.9808957899
249961,0.9755521255
250468,0.9841301366
250740,0.942895085
250832,0.9895344118
250932,0.9804156697
251120,0.9781464417
251152,0.9457629433
251721,0.9623884998
251726,0.9190668964
251739,0.977900116
252183,0.9729246091
252253,0.9890044505
252701,0.9475224967
252812,0.9368428634
253088,0.9744749641
253147,0.9576594846
253237,0.8450935794
253241,0.9957072857
253672,0.7812740112
255599,0.9671626492
255644,0.9879792962
255766,0.9248193103
256249,0.9441270597
256773,0.8441998608
256927,0.7993482016
257050,0.984695224
257283,0.9649681521
257454,0.9664976212
258390,0.9727324074
258810,0.949169761
259237,0.9164123403
259267,0.989140296
259273,0.9675339767
259563,0.9751423854
259649,0.9427558228
259724,0.9917355872
259792,0.9595101438
259962,0.9045018383
260158,0.9625292176
260205,0.964833185
260297,0.9453743524
261340,0.9147847452
261747,0.9856451849
262410,0.8562094298
262655,0.9526337313
262718,0.8667023982
262938,0.9392631186
263035,0.8928167657
263052,0.8835116157
263118,0.9699674083
263277,0.9529668493
263284,0.9553663841
263465,0.9508978337
263484,0.8224988627
263540,0.932829089
263546,0.9113612971
263661,0.8921814625
263750,0.9501367357
263933,0.9645182619
264142,0.9499266875
264468,0.9688509716
264734,0.9143607166
264931,0.9861911427
265063,0.9363165398
265081,0.9909253565
265179,0.9607612204
265497,0.8676737432
266244,0.9599641054
266321,0.8658338322
266594,0.979297067
266672,0.9268450362
266703,0.829277847
267311,0.9507689221
267595,0.9815883393
268211,0.9687031384
268212,0.9510398505
268457,0.9201417967
268642,0.9022007041
269099,0.9025646284
269118,0.9337395306
269473,0.8490523659
269479,0.7984565886
269483,0.847666524
269591,0.9328835483
271307,0.9524979758
271330,0.9419251229
271419,0.9816839421
271536,0.8709989016
271838,0.9429481094
272704,0.9487421636
272814,0.9962008963
273035,0.9169000787
273181,0.9981036142
273336,0.9263817035
273428,0.9868634785
273479,0.9132705766
273533,0.8662929721
274299,0.8563445177
274421,0.9615975724
274598,0.8787350074
274738,0.9242475344
275072,0.9391837572
275411,0.8591586397
275502,0.9821357042
275848,0.8754831056
276161,0.971291451
276708,0.9497040517
277129,0.9694330058
277160,0.9204866287
277265,0.9736481178
277412,0.9377641294
277689,0.9900000838
277718,0.9539500106
277791,0.9310763117
277991,0.88150645
278359,0.9561072843
278591,0.9794471699
278919,0.7758327132
278929,0.9416953804
279572,0.8841486937
279761,0.9878621644
279874,0.896588775
280088,0.8982565819
280368,0.8381045806
280620,0.9381122903
281208,0.9232278908
281602,0.9454044708
282208,0.950096352
283068,0.9699277176
283470,0.920990281
283844,0.8974267925
284097,0.9411248665
284742,0.9125561719
285052,0.8327564767
285509,0.9853137567
285589,0.9891064665
285716,0.9567900995
285792,0.9531866905
286900,0.9870849468
287147,0.8604541615
287151,0.9443412608
287244,0.9507477194
287259,0.8434206218
288198,0.9355256015
289453,0.8720403728
289862,0.9689481336
290873,0.8046710942
292165,0.894626047
292533,0.9425091348
292831,0.9778964795
293148,0.9012474364
293192,0.9384234728
293228,0.9619454629
293288,0.9441272455
293676,0.9101962208
294027,0.8373541117
294500,0.9829314701
294727,0.9318115423
294923,0.9350493812
295007,0.9085808154
295539,0.9858418742
295556,0.9646387315
295819,0.9506814163
295925,0.862980439
295936,0.9080359433
296128,0.9648640759
296462,0.9317685736
296547,0.9570998829
296690,0.9452040533
297868,0.9065234574
297899,0.9814640298
298128,0.9139051115
298385,0.9508029949
298464,0.9588516037
298553,0.8204639139
298674,0.9586473319
299045,0.919150296
300326,0.7065854795
301379,0.8045164811
301872,0.8691107386
302051,0.9752245829
302253,0.9328785796
302914,0.9545848038
303073,0.7961307506
303106,0.9424346306
303904,0.9553720851
303915,0.9355336253
304440,0.9617007961
304603,0.9381389555
304616,0.9752136259
304984,0.9492973594
305001,0.9692941327
305239,0.9302930854
305567,0.8642002906
306117,0.9391330054
306996,0.9914179459
308028,0.8583762963
308787,0.7434981317
308872,0.8062176558
308988,0.9541683042
309013,0.7730560551
309297,0.9527846699
309950,0.9607228712
310175,0.87620694
310895,0.3333984301
311411,0.9525283637
311596,0.810741563
312027,0.9318171248
312625,0.9269136853
312668,0.9660934205
313051,0.9585077973
314022,0.8642976716
314357,0.9540122434
314992,0.9751845144
315101,0.8824006507
315999,0.9536560564
316223,0.921617139
316549,0.9716727745
316658,0.7806966372
316866,0.9471746621
316939,0.9875893764
317049,0.9712790976
317176,0.9673156253
317225,0.9210787404
317241,0.9459859416
317289,0.874192595
317599,0.9717842858
