42273,0.8902231823
42577,0.8255022379
42779,0.6757418742
43130,0.7541551043
43256,0.9152286335
43450,0.8378342617
43606,0.9390239687
43831,0.8641598747
43853,0.872836057
43966,0.7395788918
44038,0.6863771452
44363,0.8178234052
44447,0.8036512145
44454,0.8173286031
44807,0.7350388669
45101,0.8506697471
45259,0.9891048171
45999,0.9073312727
46629,0.8363751922
47230,0.7935073295
47701,0.9357676226
47944,0.7087250894
47993,0.8454910222
48351,0.7338093933
48934,0.7831444347
49212,0.7648519073
49796,0.688353256
50330,0.7688103211
51444,0.9039561535
51875,0.7171371206
51890,0.4934441004
51939,0.4575370928
51966,0.6524076816
51982,0.8466478152
52146,0.7816577263
53023,0.7314790372
53834,0.9600175368
54018,0.7115483364
54441,0.9147587767
54449,0.6229504076
54466,0.8024819578
55448,0.5420931802
55701,0.5692225834
55768,0.9329108986
55951,0.7583354138
56103,0.530687732
56116,0.801607913
56291,0.7953786956
56427,0.814005648
56478,0.6718083831
57041,0.5960052377
57172,0.7704781485
57728,0.6757136036
57787,0.6942592575
59199,0.6317828374
59219,0.7869831147
59880,0.7340050048
60239,0.9077212458
60286,0.8801280698
68688,0.6994455426
70213,0.7123865068
71087,0.6927336641
71326,0.9498022163
71528,0.8978670776
71548,0.7768840248
72107,0.8444053066
72369,0.5870391898
72987,0.9138150196
72995,0.905515269
72998,0.9452081367
73672,0.8572996276
74440,0.7494057894
74514,0.8851550783
74627,0.9639168246
74754,0.8913318978
75465,0.7416196821
82118,0.7652517585
82254,0.6776482206
82270,0.4351126435
82393,0.8925666977
82708,0.7330881119
83092,0.9199817484
83446,0.9417140009
83812,0.7449930744
83837,0.7782585536
83868,0.9448863188
84251,0.8082011049
84322,0.8499612657
84698,0.8785113782
85868,0.7538075851
86555,0.9305910301
86672,0.8518094063
87745,0.7599806781
87796,0.7528898209
88157,0.895761953
88378,0.8942422397
88433,0.8265400752
88504,0.7545049429
88589,0.7224286388
88596,0.7411828654
90270,0.6099728509
90504,0.8946762161
90514,0.812605287
92393,0.9545292811
92716,0.8921706247
93117,0.8864831478
93210,0.9437717539
93404,0.9477136714
94421,0.9186199937
94711,0.7545346733
94822,0.8291508385
94901,0.855616833
95185,0.8109232072
95471,0.7412857889
95527,0.777934286
95806,0.5470434409
95909,0.7445784141
96207,0.6414377349
96295,0.7737248209
96452,0.3309303333
97151,0.7659057027
97237,0.8665934775
97404,0.7934534089
97809,0.9008038318
98426,0.9007880343
98635,0.858782464
98663,0.7348877598
99373,0.7517714231
100121,0.8461171566
100489,0.9016422546
100901,0.763569823
101059,0.9301274049
101241,0.8156415662
101389,0.8412546847
102595,0.8876221723
102850,0.8063436974
102899,0.9630187025
103041,0.870568122
103481,0.8223109211
103537,0.5905918031
103755,0.7520690575
103798,0.8344425956
103875,0.84044322
104351,0.89645014
104593,0.834211882
104863,0.9069603514
105068,0.5139264605
105144,0.853339118
105506,0.9338816392
105600,0.6330866165
106002,0.9437571128
106469,0.8689489617
106490,0.8378684716
107003,0.5430404709
107167,0.8514462464
107394,0.9247689147
107534,0.634380393
108020,0.6934857487
108555,0.8242881287
109018,0.9735437856
109058,0.7047250057
109444,0.8699225886
109532,0.9352224722
109770,0.9107051818
109906,0.8628033428
109999,0.8113249775
110074,0.3098553129
110121,0.9080277419
110261,0.7771553324
110431,0.8313576125
110949,0.8676129483
111302,0.8862323162
111379,0.8519809101
111600,0.3774654646
111801,0.7335758782
111993,0.7366700442
112401,0.7402659688
113140,0.787930035
113154,0.8327801168
113781,0.8454054872
113920,0.9162803555
113956,0.9126784622
113999,0.5807510443
114506,0.7848038313
114563,0.8816053702
114589,0.7725941697
115080,0.7740483814
115427,0.5248231967
115433,0.9439474079
116007,0.8020825424
116089,0.8286635497
116113,0.8650696064
116720,0.9145118056
117019,0.8660640287
117184,0.8596195021
117572,0.9272989965
117924,0.65707944
117940,0.9336177715
118217,0.9152441363
118319,0.743523947
118333,0.901629393
118790,0.9055991889
118838,0.6141800811
118858,0.7694839818
118993,0.6743678434
119060,0.7058861361
119073,0.8959686586
119115,0.9468936577
120104,0.9359306326
120189,0.9279660431
120406,0.7796808306
120499,0.8568976545
120915,0.9457832828
121432,0.7855842656
121436,0.9059399346
121439,0.7525762847
122505,0.9034686751
122733,0.8212958771
122790,0.9318365617
123430,0.6298237562
123510,0.4220109643
123652,0.825420582
124269,0.7210987423
124351,0.7289519222
124887,0.8808947704
124918,0.9607353917
125343,0.9301036096
125436,0.8834246777
125968,0.8923469556
126167,0.7536187998
126560,0.7387123736
126603,0.8719826619
127073,0.7920469008
127680,0.8166464314
128042,0.9587836185
128178,0.9223068497
128385,0.9479727428
128412,0.9399002865
128687,0.8135681924
128704,0.5837112406
128959,0.8785584692
128983,0.9364314591
129185,0.648502776
129347,0.7914982388
130390,0.588669162
130643,0.7521200364
130756,0.7903106374
130905,0.9541096924
131049,0.7379355814
131230,0.6829529382
131245,0.9354626589
131547,0.7489985865
131943,0.7864069722
132174,0.8695618874
132312,0.803123045
132570,0.8971662857
133163,0.8946181026
133219,0.9049247301
133324,0.8168725466
133452,0.9415860583
133934,0.7765396137
134193,0.8684218445
134748,0.7769384301
135640,0.8826999052
135643,0.6774897803
135679,0.9657487869
135835,0.70988981
135862,0.9323764772
136639,0.9329290061
136974,0.9162237068
137919,0.9267791237
138146,0.946216616
138158,0.7293602858
138194,0.9229798423
138329,0.960986442
138353,0.8009845996
138402,0.8137598765
138599,0.8204962236
138612,0.9454121178
138736,0.657080111
138763,0.6308785369
138978,0.8013640086
139056,0.7582858427
139105,0.8174386961
139174,0.9124241201
139261,0.9097459615
139582,0.8213095421
139595,0.9535775429
139706,0.9347220266
140389,0.9651263798
140406,0.5380405066
140465,0.6658900652
141036,0.6905798701
141048,0.8325536194
141189,0.9736291867
141507,0.9267469484
141636,0.951409886
141774,0.9423349487
141897,0.8744499356
142405,0.8324294084
142451,0.7684935552
142460,0.7004756381
142519,0.9375725785
142825,0.9719133957
142835,0.8279127516
142851,0.9634207918
143133,0.4480282048
143140,0.8874041027
143479,0.8843960467
143535,0.7369211103
143561,0.8987128801
144441,0.7053277012
144467,0.6924459351
144494,0.8283879071
145032,0.790508967
145118,0.9717413299
145561,0.7399427428
145774,0.8395968413
145861,0.7442321268
145925,0.8749142049
145995,0.9332931342
146906,0.8685923546
146916,0.7359649712
147096,0.5065020569
147278,0.9480474283
147314,0.7868231843
147369,0.8957665063
147483,0.7764859938
147501,0.7280707728
147607,0.9293931303
147620,0.7807974075
147888,0.6512669623
147955,0.8967716311
148235,0.6729379853
148507,0.9252718716
148583,0.9048422341
