



User and percentage overlap in top-20 recommendations 
139122,0.95
139130,1.0
139439,1.0
140064,0.8
140172,1.0
140298,0.95
140824,0.85
140841,0.9
140875,1.0
141385,0.9
141431,1.0
141504,0.95
142416,0.75
142602,1.0
142820,0.85
142860,1.0
143247,1.0
143674,1.0
143780,0.95
143846,0.85
144014,0.85
144155,0.75
144869,1.0
145482,0.9
145769,1.0
146221,0.8
146416,1.0
146508,0.95
146898,0.9
147088,1.0
147213,0.95
147531,0.95
147716,0.95
147922,1.0
148025,0.9
148272,0.85
148548,1.0
149030,0.7
149415,0.9
149502,0.8
149555,0.85
149858,0.95
149939,1.0
150221,1.0
150517,0.9
150572,0.85
150633,0.95
150760,0.95
150969,0.9
151058,0.8
151348,0.95
151559,0.95
151888,0.95
152062,1.0
152260,1.0
152547,1.0
153020,0.8
153339,0.9
153359,0.95
153530,1.0
153637,1.0
153705,1.0
153846,0.9
154154,0.8
154777,1.0
154901,1.0
155080,0.9
155296,1.0
155315,1.0
155433,0.9
155700,1.0
155730,0.85
155982,0.85
156087,0.95
156301,1.0
156546,0.8
156578,0.8
156621,1.0
156950,1.0
157137,1.0
157498,0.95
157789,1.0
157864,1.0
158131,0.95
158504,0.85
158667,1.0
158809,1.0
159003,1.0
159011,1.0
159097,0.95
159222,0.95
159302,0.9
159436,0.8
159569,1.0
159718,0.9
159781,1.0
159801,0.9
160023,0.75
160061,0.8
160478,0.8
160624,0.9
160901,0.95
161055,0.95
161092,0.8
161097,0.9
161122,1.0
161365,0.8
161469,1.0
161867,0.85
162012,0.9
162021,0.8
162345,0.95
162464,1.0
162530,1.0
162623,0.9
162641,0.85
162662,1.0
163506,0.95
163694,0.95
163722,0.95
163810,0.95
163898,1.0
163951,0.95
163994,0.95
164520,0.9
165109,1.0
165184,0.9
165437,0.95
165439,0.95
165760,0.95
165886,0.95
165904,0.95
166405,0.95
166436,1.0
166559,0.95
166800,0.9
166960,0.9
167223,1.0
167416,1.0
167633,0.85
168156,1.0
168874,0.9
168964,1.0
169158,0.7
169420,1.0
169561,1.0
169710,1.0
169879,1.0
170145,0.95
170299,0.9
170874,0.95
170877,1.0
170896,1.0
171102,1.0
171181,0.9
171293,0.9
172155,0.95
173602,0.9
174070,0.9
174505,0.95
174548,1.0
174795,1.0
175055,0.95
175249,0.9
175315,0.9
175444,1.0
175786,1.0
175817,0.95
176235,1.0
176508,1.0
176924,1.0
177060,0.9
177203,0.85
177224,1.0
177277,1.0
177324,1.0
177465,1.0
177595,0.8
177717,0.95
177917,1.0
177992,0.95
178065,1.0
178435,1.0
178837,0.8
178845,1.0
178999,0.95
179948,0.9
180003,1.0
180144,0.9
180251,1.0
180253,0.95
180561,1.0
181789,0.8
181796,0.8
182391,0.9
182394,0.95
182827,0.8
182841,0.95
182925,0.9
183118,0.9
183259,0.9
183297,0.95
183626,1.0
183967,0.95
184290,1.0
184756,0.9
184772,1.0
184825,0.8
184866,0.85
184884,0.9
185551,0.95
185659,0.95
185765,0.9
185992,0.95
186275,1.0
186322,1.0
186460,0.75
187010,1.0
187097,1.0
187124,1.0
187134,0.8
187291,0.9
188098,1.0
188445,0.95
188563,0.9
189051,0.9
189079,0.8
189792,1.0
189952,1.0
190046,0.9
190160,0.95
190332,0.95
190360,0.95
190370,0.95
190663,1.0
190848,1.0
191196,1.0
191873,0.95
191945,0.95
192031,0.95
192052,1.0
192194,1.0
192204,1.0
192453,1.0
192473,1.0
192576,0.95
192856,1.0
193050,1.0
193196,0.95
193328,1.0
193477,0.95
193528,0.85
193749,1.0
193965,0.95
194089,0.9
194412,1.0
194518,0.95
194730,0.95
194802,0.95
194823,0.95
194925,0.95
194968,0.95
195123,0.95
195825,1.0
195923,0.95
195940,0.9
196301,0.95
196525,1.0
196795,0.95
197146,0.95
197331,0.95
197628,1.0
197703,0.95
197753,1.0
198641,0.95
198649,1.0
199067,1.0
199158,0.95
199176,0.9
199263,1.0
199506,0.95
199866,0.95
199900,0.9
200077,0.9
200223,0.8
200240,0.9
200605,1.0
200918,1.0
201065,1.0
201160,1.0
201218,1.0
201232,0.95
201293,0.95
201443,1.0
201522,0.9
201891,1.0
201980,0.95
202215,0.95
202271,0.85
202276,0.95
202368,0.85
202420,1.0
202627,0.9
202647,0.95
202786,0.95
202811,1.0
203117,1.0
203293,1.0
203347,0.9
203677,1.0
204048,0.95
204072,0.9
204077,1.0
204401,0.9
204414,1.0
204759,0.9
204777,1.0
205169,0.9
205231,0.95
205279,0.9
205462,0.9
205623,0.95
205879,0.95
206152,1.0
206231,1.0
206288,1.0
206321,0.95
206413,1.0
206881,0.9
207384,1.0
208217,0.95
208547,0.9
208598,0.95
208643,0.95
208762,1.0
209401,0.8
209490,0.9
209744,0.95
209847,1.0
209852,1.0
209990,1.0
210172,1.0
210190,1.0
210758,0.85
210924,0.9
211175,1.0
211348,0.95
211599,1.0
211913,1.0
211981,0.9
212681,1.0
212879,0.95
213052,1.0
213249,0.8
213403,0.85
213921,0.85
214029,0.9
214552,1.0
214656,0.95
214783,0.9
214841,1.0
215128,0.85
215384,1.0
215739,0.85
215944,0.95
215973,1.0
216466,1.0
216472,1.0
216604,0.9
216709,1.0
216966,0.9
217331,1.0
217405,0.95
218142,1.0
218611,0.9
218719,1.0
218834,0.9
218840,1.0
218875,1.0
219174,1.0
219242,0.9
219527,1.0
219678,0.8
219786,1.0
219842,0.95
219921,1.0
219952,0.95
220069,1.0
220130,1.0
220329,1.0
220394,1.0
220669,0.9
220748,0.9
220749,1.0
220818,1.0
220975,0.9
220996,1.0
221002,0.95
221179,0.95
221533,0.95
221675,0.7
221684,0.85
221712,0.9
221925,0.9
222230,0.95
222447,1.0
222893,0.75
223126,1.0
223462,0.9
223546,1.0
223779,0.95
223921,1.0
224153,0.9
224400,1.0
224962,1.0
225826,1.0
225884,0.95
226473,0.8
226884,0.95
227042,0.9
227296,1.0
227640,0.95
227678,0.95
227903,0.95
228063,0.95
228282,1.0
228386,1.0
228521,1.0
228579,1.0
228623,1.0
228666,0.95
228815,0.85
228845,0.9
229123,0.95
229443,1.0
229446,1.0
229522,0.95
229777,0.9
229965,0.95
229983,0.85
230113,0.95
230123,1.0
230195,0.95
230304,0.9
230634,0.95
230671,1.0
231005,0.85
231243,1.0
231343,0.85
232430,0.95
232442,0.95
232538,1.0
232783,0.9
232912,1.0
233307,0.95
233479,0.95
233603,0.9
233917,1.0
234218,1.0
234542,0.95
234545,0.95
234710,0.95
234962,1.0
235109,0.95
235270,0.9
235379,0.8
236085,1.0
236462,0.95
236589,1.0
236667,1.0
236804,0.9
236965,0.95
237155,1.0
237489,0.95
237573,0.95
237620,0.85
237746,1.0
237789,0.95
238198,1.0
238199,0.95
238715,0.95
238903,0.9
239144,0.85
239239,1.0
239568,1.0
239625,1.0
239870,0.8
240305,1.0
240407,1.0
240443,0.8
241884,0.95
241961,0.9
242327,1.0
242724,0.95
242845,1.0
242872,1.0
243088,0.85
243125,0.95
243127,0.9
243260,0.9
243890,0.85
243892,0.95
244118,0.85
245153,0.75
245345,0.9
245611,0.95
246055,0.95
246430,0.9
246562,0.9
246973,1.0
247193,1.0
247491,0.8
247916,1.0
248456,1.0
248637,1.0
248716,0.95
249162,0.9
249418,1.0
249642,1.0
250387,0.8
251748,0.95
252140,1.0
252214,0.95
252308,0.85
252382,0.9
252399,0.85
252442,0.75
252545,1.0
252813,0.8
252910,0.9
253055,1.0
253599,0.9
253756,0.95
253796,0.75
253889,1.0
254290,1.0
254369,1.0
254406,0.85
254586,0.95
255499,0.95
255803,0.9
256707,0.8
257175,1.0
257678,1.0
257703,0.95
257981,0.95
259186,1.0
259752,0.9
259940,1.0
260042,0.95
260076,1.0
260333,0.95
260606,0.95
260885,1.0
261138,1.0
261141,0.95
261168,1.0
261407,0.8
261683,1.0
261851,1.0
261984,1.0
262165,0.95
262657,0.8
262769,0.9
262905,0.95
263129,0.95
263197,0.75
263440,0.9
263495,0.9
263639,0.85
263666,0.9
263728,0.85
264084,0.9
264249,0.85
264770,0.95
265032,0.75
265210,0.8
265297,0.85
265597,0.8
265607,0.95
265608,0.8
265724,0.95
265990,1.0
266628,1.0
267166,0.9
267326,1.0
267352,0.8
267396,0.95
267478,0.95
267809,0.95
267946,1.0
268686,0.8
268870,1.0
268891,0.95
268976,0.8
269398,0.8
269490,0.95
270209,0.9
270763,1.0
271201,0.9
271446,1.0
271509,1.0
271595,0.95
272066,0.95
272092,0.95
272673,0.8
272784,0.85
273289,0.95
273428,0.95
274091,0.95
274729,0.95
274893,0.8
275598,0.95
275772,0.95
275792,0.95
276415,0.8
276569,1.0
276641,1.0
276732,1.0
276800,0.8
277157,1.0
277531,0.95
277606,1.0
277609,0.95
277640,1.0
278183,0.95
278195,0.8
278548,0.8
278881,0.95
279515,0.9
279524,0.95
279611,1.0
279644,0.95
279761,0.95
279776,0.8
280009,0.95
280485,1.0
280523,0.95
280702,0.95
280930,0.8
281051,0.9
281058,0.9
281107,0.95
282038,1.0
282613,0.8
282633,0.95
282646,0.85
284228,0.85
284924,1.0
285305,0.95
285528,0.8
285556,0.85
285609,0.95
285704,1.0
285730,0.85
286132,0.9
286327,1.0
286354,1.0
287019,0.95
287461,0.95
288085,0.9
289165,0.9
289258,1.0
289325,1.0
289700,1.0
290408,0.95
290441,1.0
290463,0.75
290488,1.0
290771,0.9
290839,0.75
291011,0.9
291619,1.0
292310,0.8
292645,1.0
292797,1.0
292977,1.0
293448,1.0
293600,0.95
293949,0.9
294166,0.95
294256,0.85
294443,0.95
294626,0.85
296409,0.8
296539,1.0
297226,1.0
297407,0.9
297452,1.0
297492,0.8
297588,0.95
297700,1.0
299540,1.0
299578,1.0
300583,0.9
300600,1.0
301707,0.9
302244,1.0
302545,0.85
302646,0.95
302774,0.9
303644,0.95
303998,1.0
304187,1.0
305011,0.8
306566,0.95
306672,1.0
307108,0.9
308724,1.0
309019,0.9
309326,0.95
309588,0.95
309671,1.0
310008,0.9
310036,1.0
310054,0.9
310276,1.0
310500,1.0
310738,1.0
310863,0.95
310879,1.0
311090,0.9
311422,0.85
311513,0.9
311662,0.85
311716,0.85
312272,0.95
312491,1.0
313268,1.0
313608,0.95
314805,0.9
315052,1.0
316024,0.95
316459,0.9
317270,1.0
317698,0.8
317734,0.95
317833,0.95








User and percentage overlap in top-20 recommendations 
21783,0.95
60436 , 
42265,0.8
139974 , 140046 , 118995 , 134423 , 
42287,0.85
139974 , 140046 , 143791 , 
42298,1.0

42969,1.0

43191,0.85
139974 , 140046 , 143791 , 
43236,1.0

43277,0.8
139974 , 140046 , 143791 , 134423 , 
43717,0.95
8402 , 
44240,1.0

44365,1.0

44655,0.95
135623 , 
46351,1.0

46439,0.85
139974 , 140046 , 143791 , 
46702,0.95
129309 , 
47183,0.95
147839 , 
47664,1.0

47775,1.0

48053,1.0

48418,1.0

49754,0.8
139974 , 140046 , 143791 , 134423 , 
50312,1.0

50626,1.0

50738,0.9
527 , 131932 , 
51718,0.95
60838 , 
51796,0.85
139974 , 140046 , 92696 , 
52146,0.75
139974 , 140046 , 118995 , 134423 , 106970 , 
52423,0.95
140046 , 
52950,0.75
139974 , 140046 , 143791 , 118995 , 134423 , 
52962,0.75
139974 , 140046 , 143791 , 118995 , 134423 , 
52984,0.8
139974 , 140046 , 118995 , 134423 , 
53008,0.8
139974 , 140046 , 143791 , 134423 , 
53488,0.75
139974 , 140046 , 143791 , 134423 , 139994 , 
53663,0.85
139974 , 140046 , 143791 , 
53746,0.75
139974 , 140046 , 143791 , 118995 , 134423 , 
54947,0.95
139952 , 
55147,0.95
1252 , 
55553,1.0

55605,1.0

55806,0.75
139974 , 140046 , 143791 , 134423 , 139994 , 
55926,0.85
139974 , 140046 , 134423 , 
57351,0.95
139952 , 
57496,0.95
139952 , 
57590,0.85
139974 , 140046 , 143791 , 
58050,0.9
118536 , 139994 , 
58285,1.0

58464,0.95
1204 , 
58631,1.0

59776,0.95
1360 , 
60453,0.95
32836 , 
68300,0.8
139974 , 140046 , 143791 , 134423 , 
70187,1.0

70200,1.0

70694,1.0

70786,0.85
139974 , 140046 , 143791 , 
70970,0.8
139974 , 140046 , 143791 , 134423 , 
71170,0.8
139974 , 140046 , 143791 , 134423 , 
71201,0.9
139974 , 140046 , 
71231,1.0

71681,0.95
88886 , 
72073,0.8
139974 , 140046 , 143791 , 134423 , 
72322,0.85
145100 , 161936 , 160533 , 
72524,0.95
140046 , 
72915,0.8
139974 , 140046 , 143791 , 134423 , 
72946,0.95
139952 , 
73098,0.85
139974 , 140046 , 143791 , 
73297,1.0

74216,1.0

74482,0.75
139974 , 86345 , 140046 , 143791 , 134423 , 
74501,0.95
178957 , 
75064,0.9
139974 , 140046 , 
82286,1.0

83516,0.75
139974 , 140046 , 143791 , 118995 , 134423 , 
83628,0.95
86345 , 
83717,0.95
151989 , 
83795,0.95
149570 , 
84887,1.0

85132,1.0

85217,0.8
180161 , 178951 , 8402 , 92696 , 
85879,1.0

86145,0.8
140000 , 139952 , 139988 , 139966 , 
86217,0.95
103741 , 
86690,0.9
139974 , 140046 , 
86715,0.9
107477 , 162808 , 
87502,0.8
139974 , 140046 , 143791 , 134423 , 
88873,1.0

88974,0.9
139974 , 140046 , 
89033,0.75
139974 , 140046 , 143791 , 134423 , 139994 , 
89382,1.0

91012,0.75
119874 , 139974 , 140046 , 118995 , 134423 , 
91439,1.0

92178,0.85
139974 , 140046 , 143791 , 
92828,0.95
154917 , 
93219,1.0

93446,1.0

94341,1.0

94493,0.95
923 , 
94521,0.95
105144 , 
94706,1.0

95643,0.95
1204 , 
95671,1.0

95996,0.95
139952 , 
96345,0.85
139974 , 140046 , 143791 , 
96400,0.8
139974 , 140046 , 143791 , 134423 , 
96515,1.0

96652,0.95
159259 , 
96880,1.0

97652,0.95
123091 , 
98269,0.9
178949 , 178959 , 
98362,1.0

98594,1.0

99113,1.0

99146,1.0

99927,0.8
139974 , 140046 , 143791 , 134423 , 
100027,0.75
139974 , 140046 , 143791 , 118995 , 134423 , 
100601,1.0

100846,0.95
178959 , 
100947,1.0

101241,0.95
119615 , 
101898,0.75
139974 , 140046 , 143791 , 118995 , 134423 , 
101943,0.75
139974 , 86377 , 143791 , 134423 , 139994 , 
101954,1.0

102231,0.8
139974 , 140046 , 143791 , 134423 , 
102595,1.0

102730,0.75
139974 , 140046 , 143791 , 134423 , 139994 , 
102888,0.95
178955 , 
102982,1.0

102988,1.0

104047,1.0

104388,1.0

104717,1.0

104846,0.75
139974 , 140046 , 143791 , 118995 , 134423 , 
104958,0.95
139952 , 
105258,1.0

105337,1.0

105987,1.0

106303,1.0

106648,0.95
3226 , 
106959,0.95
131140 , 
107516,1.0

108094,1.0

108190,1.0

108488,0.95
6874 , 
108777,0.75
139974 , 140046 , 143791 , 134423 , 139994 , 
108907,0.95
131140 , 
109039,0.75
50944 , 84131 , 60838 , 136684 , 100404 , 
109608,0.8
139974 , 154917 , 140046 , 143791 , 
110241,1.0

110407,0.8
139974 , 140046 , 118995 , 134423 , 
110794,0.8
139974 , 140046 , 143791 , 134423 , 
111128,0.85
149570 , 78701 , 151989 , 
111297,0.95
178957 , 
111517,1.0

111625,1.0

111687,0.9
151989 , 141886 , 
112142,0.95
6669 , 
112405,1.0

113152,1.0

113348,0.75
139974 , 140046 , 143791 , 134423 , 139994 , 
113633,1.0

113884,0.8
139974 , 140046 , 143791 , 134423 , 
114484,0.85
139974 , 154917 , 140046 , 
114550,0.9
139974 , 140046 , 
114732,0.9
139974 , 140046 , 
114742,1.0

114852,0.95
147839 , 
114913,1.0

115546,1.0

115973,1.0

116166,0.95
182875 , 
116662,0.75
139974 , 140046 , 143791 , 134423 , 139994 , 
116712,1.0

116992,0.75
139974 , 140046 , 143791 , 118995 , 134423 , 
117091,0.95
140319 , 
117553,0.95
140046 , 
117838,0.85
139974 , 140046 , 143791 , 
117848,0.9
7140 , 77802 , 
117920,1.0

118171,1.0

118175,1.0

118278,1.0

118458,0.95
149790 , 
118601,0.9
140046 , 119615 , 
118846,0.9
608 , 2019 , 
119538,0.8
139974 , 140046 , 118995 , 134423 , 
119690,1.0

119966,0.85
139974 , 140046 , 143791 , 
120017,0.75
139974 , 140046 , 143791 , 118995 , 134423 , 
120325,1.0

120431,0.8
139974 , 140046 , 143791 , 134423 , 
120457,0.8
139974 , 140046 , 143791 , 134423 , 
120573,0.95
2019 , 
121226,1.0

121232,1.0

121461,0.75
139974 , 140046 , 143791 , 134423 , 139994 , 
122052,0.75
139974 , 154917 , 140046 , 143791 , 134423 , 
122193,1.0

122515,1.0

122562,0.95
161936 , 
123222,0.75
139974 , 140046 , 143791 , 134423 , 139994 , 
123351,0.85
139974 , 140046 , 143791 , 
124528,1.0

125482,1.0

125575,1.0

126186,0.95
133837 , 
126195,0.95
2908 , 
126639,1.0

126994,0.95
149711 , 
127221,0.75
139974 , 140046 , 143791 , 134423 , 139994 , 
127906,1.0

128161,1.0

128628,0.95
119844 , 
128631,0.85
116002 , 141483 , 1360 , 
128851,1.0

129290,1.0

129300,0.85
139974 , 140046 , 134423 , 
129727,0.95
56782 , 
129846,1.0

130610,0.8
139974 , 140046 , 143791 , 134423 , 
130660,1.0

130833,0.95
26153 , 
130867,1.0

131145,0.85
139974 , 140046 , 143791 , 
131223,0.75
139974 , 140046 , 133837 , 118995 , 134423 , 
131364,0.75
139974 , 140046 , 143791 , 134423 , 139994 , 
131499,1.0

131774,0.95
141842 , 
131973,0.95
138010 , 
132345,0.8
139974 , 154917 , 140046 , 143791 , 
132425,0.95
161936 , 
132824,1.0

133126,0.85
139974 , 140046 , 143791 , 
133201,0.95
161936 , 
133275,1.0

133284,1.0

133613,0.9
60684 , 93840 , 
133918,0.95
140046 , 
134306,1.0

134545,1.0

134728,1.0

134884,0.95
140000 , 
135075,0.85
119874 , 139974 , 140046 , 
135169,1.0

135339,0.8
139974 , 140046 , 143791 , 134423 , 
135671,1.0

135948,1.0

136026,0.8
139974 , 140046 , 143791 , 134423 , 
136455,0.75
139974 , 140046 , 143791 , 107477 , 134423 , 
136654,0.85
139974 , 140046 , 143791 , 
136720,1.0

136815,1.0

136833,1.0

136967,0.95
178955 , 
137128,0.85
118734 , 108090 , 160159 , 
137396,0.9
133907 , 179195 , 
137577,0.95
154917 , 
137697,1.0

137751,0.8
139974 , 140046 , 118995 , 134423 , 
138037,1.0

138116,1.0

138516,0.8
139974 , 140046 , 143791 , 134423 , 
139122,0.85
139974 , 140046 , 143791 , 
139130,1.0

139439,1.0

140064,0.8
139974 , 140046 , 143791 , 134423 , 
140172,0.95
146252 , 
140298,0.9
139974 , 140046 , 
140824,0.85
139974 , 140046 , 143791 , 
140841,0.95
140000 , 
140875,1.0

141385,0.95
139952 , 
141431,0.95
149790 , 
141504,0.9
139974 , 140046 , 
142416,0.75
139974 , 140046 , 143791 , 118995 , 134423 , 
142602,1.0

142820,0.85
140000 , 119844 , 139952 , 
142860,0.95
2254 , 
143247,1.0

143674,1.0

143780,1.0

143846,0.75
32836 , 139974 , 140046 , 143791 , 134423 , 
144014,0.8
139974 , 140046 , 143791 , 134423 , 
144155,0.85
119874 , 139974 , 140046 , 
144869,0.95
159259 , 
145482,0.95
140046 , 
145769,1.0

146221,0.75
139974 , 140046 , 143791 , 118995 , 134423 , 
146416,1.0

146508,1.0

146898,0.9
179183 , 179193 , 
147088,0.95
953 , 
147213,0.95
2132 , 
147531,0.95
119615 , 
147716,1.0

147922,1.0

148025,0.95
140046 , 
148272,0.85
139974 , 140046 , 143791 , 
148548,0.95
120629 , 
149030,0.75
119874 , 139952 , 118995 , 139994 , 135388 , 
149415,0.85
139974 , 140046 , 143791 , 
149502,0.8
139974 , 140046 , 118995 , 134423 , 
149555,0.9
139974 , 140046 , 
149858,1.0

149939,0.95
7153 , 
150221,1.0

150517,0.85
139974 , 140046 , 143791 , 
150572,0.8
139974 , 140046 , 143791 , 105144 , 
150633,0.95
159259 , 
150760,0.95
1360 , 
150969,0.85
139974 , 140046 , 143791 , 
151058,0.8
139974 , 140046 , 118995 , 134423 , 
151348,0.85
139974 , 140046 , 143791 , 
151559,0.95
159259 , 
151888,1.0

152062,0.95
1360 , 
152260,1.0

152547,1.0

153020,0.75
119874 , 143791 , 118995 , 134423 , 139994 , 
153339,0.85
139974 , 140046 , 143791 , 
153359,0.95
119874 , 
153530,1.0

153637,0.95
146252 , 
153705,1.0

153846,0.9
139974 , 140046 , 
154154,0.75
139974 , 140046 , 143791 , 118995 , 134423 , 
154777,1.0

154901,1.0

155080,0.85
178947 , 178951 , 178955 , 
155296,1.0

155315,1.0

155433,0.95
87915 , 
155700,1.0

155730,0.8
139974 , 140046 , 143791 , 134423 , 
155982,0.8
139974 , 140046 , 143791 , 134423 , 
156087,1.0

156301,1.0

156546,0.75
139974 , 140046 , 143791 , 118995 , 134423 , 
156578,0.9
140000 , 139994 , 
156621,1.0

156950,0.9
135055 , 98615 , 
157137,1.0

157498,1.0

157789,1.0

157864,0.95
147839 , 
158131,1.0

158504,0.95
129711 , 
158667,1.0

158809,0.95
122904 , 
159003,1.0

159011,1.0

159097,0.95
143515 , 
159222,1.0

159302,0.95
178951 , 
159436,0.75
139974 , 140046 , 143791 , 118995 , 134423 , 
159569,1.0

159718,0.95
140046 , 
159781,1.0

159801,0.95
139952 , 
160023,0.75
139974 , 140046 , 143791 , 134423 , 139994 , 
160061,0.75
139974 , 140046 , 143791 , 134423 , 139994 , 
160478,0.75
139974 , 140046 , 143791 , 118995 , 134423 , 
160624,0.95
178947 , 
160901,0.95
118536 , 
161055,1.0

161092,0.7
139974 , 119844 , 140046 , 143791 , 118995 , 134423 , 
161097,0.95
140046 , 
161122,0.95
90460 , 
161365,0.8
139974 , 140046 , 118995 , 134423 , 
161469,1.0

161867,0.95
139952 , 
162012,0.95
109576 , 
162021,0.75
139974 , 140046 , 143791 , 134423 , 139994 , 
162345,0.95
103741 , 
162464,0.95
95477 , 
162530,1.0

162623,0.85
144718 , 129711 , 100404 , 
162641,0.8
139974 , 140046 , 143791 , 134423 , 
162662,1.0

163506,0.95
105144 , 
163694,0.95
161936 , 
163722,0.9
5060 , 140046 , 
163810,1.0

163898,0.95
40738 , 
163951,0.9
160533 , 159259 , 
163994,0.95
130332 , 
164520,0.8
139974 , 140046 , 143791 , 134423 , 
165109,1.0

165184,0.8
139974 , 140046 , 143791 , 104085 , 
165437,0.95
135388 , 
165439,1.0

165760,0.9
149570 , 135055 , 
165886,1.0

165904,0.95
147839 , 
166405,0.9
143515 , 159259 , 
166436,1.0

166559,1.0

166800,0.95
139952 , 
166960,0.85
139974 , 140046 , 143791 , 
167223,1.0

167416,1.0

167633,0.95
139952 , 
168156,1.0

168874,0.95
140046 , 
168964,0.95
146252 , 
169158,0.8
139974 , 119844 , 8402 , 134423 , 
169420,1.0

169561,0.95
149711 , 
169710,0.95
138010 , 
169879,1.0

170145,0.9
139974 , 140046 , 
170299,0.9
133907 , 179195 , 
170874,0.9
139974 , 140046 , 
170877,0.9
146252 , 105144 , 
170896,1.0

171102,1.0

171181,0.95
139952 , 
171293,0.95
118536 , 
172155,0.9
139974 , 140046 , 
173602,0.85
139974 , 140046 , 143791 , 
174070,0.85
139974 , 140046 , 143791 , 
174505,1.0

174548,1.0

174795,1.0

175055,0.95
159259 , 
175249,0.95
140046 , 
175315,0.85
139974 , 140046 , 143791 , 
175444,1.0

175786,1.0

175817,0.95
119615 , 
176235,1.0

176508,0.95
154917 , 
176924,1.0

177060,0.95
140046 , 
177203,0.9
178955 , 146252 , 
177224,1.0

177277,1.0

177324,1.0

177465,1.0

177595,0.75
139974 , 140046 , 143791 , 118995 , 134423 , 
177717,0.95
58559 , 
177917,0.9
131140 , 139048 , 
177992,0.95
1360 , 
178065,1.0

