UserId,Overlap
243165,6
243932,15
244153,20
244328,16
244948,20
245234,20
245305,15
245657,18
245808,17
246043,19
246112,19
246439,19
246457,18
246594,20
247300,14
247463,20
248221,19
248603,20
248860,19
248919,15
249024,20
249054,15
249326,20
249542,18
249705,17
249922,18
249961,19
250468,19
250740,20
250832,20
250932,15
251120,20
251152,17
251721,20
251726,19
251739,20
252183,19
252253,20
252701,20
252812,19
253088,19
253147,19
253237,20
253241,19
253672,18
255599,17
255644,19
255766,19
256249,19
256773,18
256927,20
257050,19
257283,19
257454,17
258390,15
258810,17
259237,14
259267,17
259273,20
259563,20
259649,19
259724,15
259792,18
259962,13
260158,19
260205,16
260297,19
261340,20
261747,20
262410,19
262655,17
262718,16
262938,16
263035,19
263052,16
263118,18
263277,17
263284,18
263465,20
263484,15
263540,18
263546,20
263661,19
263750,20
263933,17
264142,19
264468,19
264734,16
264931,20
265063,20
265081,19
265179,18
265497,18
266244,17
266321,19
266594,15
266672,18
266703,16
267311,19
267595,18
268211,19
268212,19
268457,16
268642,20
269099,20
269118,19
269473,18
269479,18
269483,14
269591,15
271307,19
271330,18
271419,14
271536,17
271838,20
272704,19
272814,20
273035,18
273181,19
273336,20
273428,20
273479,17
273533,20
274299,17
274421,19
274598,17
274738,20
275072,19
275411,19
275502,17
275848,19
276161,14
276708,18
277129,19
277160,19
277265,15
277412,17
277689,19
277718,20
277791,16
277991,17
278359,14
278591,19
278919,14
278929,20
279572,17
279761,17
279874,10
280088,19
280368,19
280620,18
281208,17
281602,15
282208,20
283068,18
283470,19
283844,15
284097,19
284742,18
285052,12
285509,19
285589,17
285716,15
285792,14
286900,19
287147,20
287151,17
287244,20
287259,18
288198,19
289453,7
289862,15
290873,20
292165,9
292533,17
292831,16
293148,19
293192,17
293228,19
293288,18
293676,20
294027,20
294500,15
294727,18
294923,19
295007,18
295539,19
295556,17
295819,19
295925,20
295936,14
296128,15
296462,19
296547,20
296690,17
297868,18
297899,20
298128,8
298385,17
298464,19
298553,18
298674,19
299045,19
300326,20
301379,15
301872,19
302051,14
302253,17
302914,20
303073,13
303106,12
303904,19
303915,18
304440,20
304603,20
304616,19
304984,19
305001,20
305239,17
305567,19
306117,17
306996,20
308028,15
308787,20
308872,20
308988,19
309013,18
309297,17
309950,17
310175,15
310895,8
311411,17
311596,19
312027,15
312625,12
312668,14
313051,19
314022,18
314357,19
314992,14
315101,10
315999,18
316223,18
316549,19
316658,15
316866,19
316939,15
317049,20
317176,19
317225,17
317241,7
317289,17
317599,17




