UserId,Overlap
210348,12
210423,9
210564,13
211021,12
211288,13
211365,13
211428,12
211462,12
211778,12
212036,12
212055,13
212229,16
212403,12
212740,15
213065,15
213084,14
213317,10
213597,11
213667,18
213981,11
214029,16
214347,12
214649,17
214664,20
214739,12
214796,13
214845,13
215086,16
215141,14
215419,15
215644,10
215894,14
216269,13
216544,16
216624,12
216985,13
217159,11
217741,12
217963,13
218345,15
218437,12
218743,20
218893,13
219085,16
219118,13
219192,12
219310,11
219411,13
219550,9
220080,10
220126,15
220556,17
220578,18
220710,13
220833,11
220930,12
221700,15
221771,18
222186,13
222290,12
222367,12
222556,16
222650,15
222966,13
222998,12
223049,12
223188,7
223482,15
223522,14
224549,13
224809,8
225052,13
225484,0
226084,13
226816,12
226960,10
227146,12
227498,13
227607,16
227784,16
228105,18
228747,12
229119,13
229142,17
229244,19
229339,14
229844,17
230331,11
230523,20
230765,15
231151,9
231270,12
231278,13
231739,12
232107,18
232169,16
232185,14
232250,13
232441,13
233516,17
233551,16
233684,11
234105,13
234169,19
234497,10
235033,13
235708,18
236107,12
236171,14
236304,13
236377,18
236582,17
236694,12
237579,19
237580,15
237806,12
237859,12
238281,9
238589,18
238914,14
239029,13
239547,12
239596,12
239632,10
239770,12
239898,12
240287,17
240484,17
240657,10
240675,16
241312,13
241335,9
241384,12
241544,13
241753,11
241760,7
241955,13
242830,16
243063,11
243165,11
243932,13
244153,12
244328,11
244948,15
245234,7
245305,12
245657,16
245808,17
246043,13
246112,16
246439,12
246457,13
246594,13
247300,12
247463,12
248221,12
248603,12
248860,16
248919,12
249024,12
249054,12
249326,16
249542,10
249705,13
249922,14
249961,16
250468,11
250740,11
250832,14
250932,17
251120,12
251152,13
251721,13
251726,13
251739,10
252183,11
252253,15
252701,12
252812,11
253088,17
253147,19
253237,11
253241,13
253672,6
255599,13
255644,13
255766,12
256249,16
256773,18
256927,11
257050,13
257283,18
257454,12
258390,16
258810,13
259237,12
259267,13
259273,11
259563,11
259649,13
259724,13
259792,18
259962,8
260158,12
260205,15
260297,16
261340,9
261747,12
262410,9
262655,12
262718,13
262938,11
263035,16
263052,16
263118,14
263277,17
263284,12
263465,17
263484,14
263540,13
263546,12
263661,14
263750,11
263933,11
264142,11
264468,11
264734,10
264931,12
265063,11
265081,13
265179,17
265497,13
266244,13
266321,16
266594,12
266672,13
266703,12
267311,12
267595,15
268211,8
268212,13
268457,12
268642,19
269099,11
269118,11
269473,11
269479,12
269483,14
269591,11
271307,11
271330,13
271419,14
271536,15
271838,13
272704,14
272814,13
273035,13
273181,15
273336,12
273428,12
273479,8
273533,13
274299,12
274421,13
274598,7
274738,15
275072,16
275411,15
275502,12
275848,12
276161,12
276708,12
277129,13
277160,15
277265,6
277412,12
277689,11
277718,12
277791,18
277991,15
278359,16
278591,12
278919,5
278929,13
279572,8
279761,18
279874,14
280088,12
280368,9
280620,16
281208,13
281602,13
282208,13
283068,16
283470,9
283844,13
284097,12
284742,13
285052,13
285509,12
285589,12
285716,15
285792,10
286900,13
287147,13
287151,13
287244,15
287259,12
288198,14
289453,20
289862,12
290873,12
292165,12
292533,17
292831,11
293148,14
293192,13
293228,12
293288,11
293676,11
294027,16
294500,13
294727,16
294923,18
295007,15
295539,13
295556,18
295819,16
295925,14
295936,13
296128,14
296462,18
296547,13
296690,15
297868,12
297899,12
298128,19
298385,11
298464,17
298553,13
298674,13
299045,13
300326,12
301379,15
301872,13
302051,20
302253,10
302914,12
303073,10
303106,19
303904,15
303915,17
304440,13
304603,11
304616,16
304984,12
305001,12
305239,17
305567,17
306117,15
306996,12
308028,17
308787,12
308872,10
308988,12
309013,13
309297,17
309950,17
310175,11
310895,6
311411,12
311596,13
312027,12
312625,11
312668,12
313051,15
314022,19
314357,11
314992,15
315101,13
315999,12
316223,15
316549,13
316658,11
316866,14
316939,13
317049,11
317176,13
317225,13
317241,12
317289,19
317599,12




